T,N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
0.35,82,mid,mid,1,1,-0.00041855028735347354,0.00027179896479609595,2.5196095292346893e-05,0.6401536644740172,0.4171936470123283,0.27662562540526037,0.18644441047320862,20.449114583333333,0.6401536644740172,0.4171936470123283,0.27662562540526037,0.18644441047320862,20.449114583333333,0.40979671413951263,0.1740505391074472,0.7349999999999999,0.012195121951219513,64.43135416666667,38400
0.35,82,mid,high,1,2,0.00018074634703353344,0.00015771980130680998,0.0001065074701188446,0.6401536644740172,0.4171936470123283,0.27662562540526037,0.18644441047320862,20.449114583333333,1.246953050629559,1.7315311521795222,2.7299683195555455,4.946392888001314,26.918489583333333,0.7982415647875669,0.7223837962932337,0.7349999999999999,0.012195121951219513,64.43135416666667,38400
0.35,82,high,low,2,0,2.627072408759141e-05,0.00017426828213020369,4.1451993136562375e-05,1.246953050629559,1.7315311521795222,2.7299683195555455,4.946392888001314,26.918489583333333,0.3988057485866811,0.1623501290676011,0.06738647825609836,0.028476268903413468,17.06375,0.49729204480876693,0.28111430604091747,0.7349999999999999,0.012195121951219513,64.43135416666667,38400
0.35,82,high,mid,2,1,0.00018074634703353344,0.00015771980130680998,0.0001065074701188446,1.246953050629559,1.7315311521795222,2.7299683195555455,4.946392888001314,26.918489583333333,0.6401536644740172,0.4171936470123283,0.27662562540526037,0.18644441047320862,20.449114583333333,0.7982415647875669,0.7223837962932337,0.7349999999999999,0.012195121951219513,64.43135416666667,38400
0.35,82,high,high,2,2,0.00046122271752315066,0.00020434373199165967,0.00045026109736331997,1.246953050629559,1.7315311521795222,2.7299683195555455,4.946392888001314,26.918489583333333,1.246953050629559,1.7315311521795222,2.7299683195555455,4.946392888001314,26.918489583333333,1.5548919104743635,2.9982001309681436,0.7349999999999999,0.012195121951219513,64.43135416666667,38400
0.35,83,low,low,0,0,0.0006536641968261487,0.000335439137186376,3.722543802140268e-06,0.3989090544216242,0.1624301371869694,0.06743353340820823,0.028501185879920416,17.25828125,0.3989090544216242,0.1624301371869694,0.06743353340820823,0.028501185879920416,17.25828125,0.15912843369955434,0.026383549466577696,0.7349999999999999,0.012048192771084338,65.22411458333333,38400
0.35,83,low,mid,0,1,-8.052052993071141e-05,0.00020011344211814204,9.565201861538094e-06,0.3989090544216242,0.1624301371869694,0.06743353340820823,0.028501185879920416,17.25828125,0.6399360272576424,0.41689864592982495,0.27632264319557787,0.18616519684816957,20.68234375,0.2552762755236769,0.06771690425144325,0.7349999999999999,0.012048192771084338,65.22411458333333,38400
0.35,83,low,high,0,2,6.185836997079956e-05,0.00017331199298783984,4.0434837565131074e-05,0.3989090544216242,0.1624301371869694,0.06743353340820823,0.028501185879920416,17.25828125,1.2467801316637153,1.7310389860583268,2.7289444353627665,4.945512478716344,27.283489583333335,0.4973518833936408,0.2811728999814464,0.7349999999999999,0.012048192771084338,65.22411458333333,38400
0.35,83,mid,low,1,0,-8.052052993071141e-05,0.00020011344211814204,9.56520186153809e-06,0.6399360272576424,0.41689864592982495,0.27632264319557787,0.18616519684816957,20.68234375,0.3989090544216242,0.1624301371869694,0.06743353340820823,0.028501185879920416,17.25828125,0.2552762755236769,0.06771690425144325,0.7349999999999999,0.012048192771084338,65.22411458333333,38400
0.35,83,mid,mid,1,1,-9.430834492756172e-05,0.0002678737063663392,2.4577828535630023e-05,0.6399360272576424,0.41689864592982495,0.27632264319557787,0.18616519684816957,20.68234375,0.6399360272576424,0.41689864592982495,0.27632264319557787,0.18616519684816957,20.68234375,0.40951811898229407,0.17380448097812154,0.7349999999999999,0.012048192771084338,65.22411458333333,38400
0.35,83,mid,high,1,2,9.522787076685705e-05,0.0001572715874184135,0.00010389410678261487,0.6399360272576424,0.41689864592982495,0.27632264319557787,0.18616519684816957,20.68234375,1.2467801316637153,1.7310389860583268,2.7289444353627665,4.945512478716344,27.283489583333335,0.7978595243206383,0.7216678093394536,0.7349999999999999,0.012048192771084338,65.22411458333333,38400
0.35,83,high,low,2,0,6.185836997079956e-05,0.00017331199298783984,4.0434837565131095e-05,1.2467801316637153,1.7310389860583268,2.7289444353627665,4.945512478716344,27.283489583333335,0.3989090544216242,0.1624301371869694,0.06743353340820823,0.028501185879920416,17.25828125,0.4973518833936408,0.2811728999814464,0.7349999999999999,0.012048192771084338,65.22411458333333,38400
0.35,83,high,mid,2,1,9.522787076685705e-05,0.0001572715874184135,0.00010389410678261487,1.2467801316637153,1.7310389860583268,2.7289444353627665,4.945512478716344,27.283489583333335,0.6399360272576424,0.41689864592982495,0.27632264319557787,0.18616519684816957,20.68234375,0.7978595243206383,0.7216678093394536,0.7349999999999999,0.012048192771084338,65.22411458333333,38400
0.35,83,high,high,2,2,0.00046416374700127623,0.0002013904514245448,0.00043921273359824055,1.2467801316637153,1.7310389860583268,2.7289444353627665,4.945512478716344,27.283489583333335,1.2467801316637153,1.7310389860583268,2.7289444353627665,4.945512478716344,27.283489583333335,1.5544606967113912,2.9964959712538404,0.7349999999999999,0.012048192771084338,65.22411458333333,38400
0.35,84,low,low,0,0,-0.00030287401092161167,0.00032319445726985665,3.632304071837651e-06,0.39888532559692047,0.16240799695665467,0.06741774291709286,0.02849107665519414,17.457421875,0.39888532559692047,0.16240799695665467,0.06741774291709286,0.02849107665519414,17.457421875,0.15910950297656126,0.026376357475472754,0.7349999999999999,0.011904761904761904,66.00010416666667,38400
0.35,84,low,mid,0,1,4.9658635269736776e-05,0.00019602258639547508,9.333329460453167e-06,0.39888532559692047,0.16240799695665467,0.06741774291709286,0.02849107665519414,17.457421875,0.6403522480639322,0.4174417681927141,0.2768605981724375,0.18664438314531434,20.917473958333332,0.2554271149657016,0.06779588141822286,0.7349999999999999,0.011904761904761904,66.00010416666667,38400
0.35,84,low,high,0,2,2.723562502454311e-06,0.00016975046838627443,3.945466607734444e-05,0.39888532559692047,0.16240799695665467,0.06741774291709286,0.02849107665519414,17.457421875,1.2460693368833429,1.7289706273586596,2.723577488616403,4.929228617212796,27.625208333333333,0.497038773159051,0.2807986563862105,0.7349999999999999,0.011904761904761904,66.00010416666667,38400
0.35,84,mid,low,1,0,4.9658635269736776e-05,0.00019602258639547508,9.333329460453168e-06,0.6403522480639322,0.4174417681927141,0.2768605981724375,0.18664438314531434,20.917473958333332,0.39888532559692047,0.16240799695665467,0.06741774291709286,0.02849107665519414,17.457421875,0.2554271149657016,0.06779588141822286,0.7349999999999999,0.011904761904761904,66.00010416666667,38400
0.35,84,mid,mid,1,1,0.00013177113477898887,0.0002669491564961521,2.3982042191507465e-05,0.6403522480639322,0.4174417681927141,0.2768605981724375,0.18664438314531434,20.917473958333332,0.6403522480639322,0.4174417681927141,0.2768605981724375,0.18664438314531434,20.917473958333332,0.41005100160053176,0.17425762983185966,0.7349999999999999,0.011904761904761904,66.00010416666667,38400
0.35,84,mid,high,1,2,7.141922415400073e-05,0.00015558641918315868,0.00010137575975639095,0.6403522480639322,0.4174417681927141,0.2768605981724375,0.18664438314531434,20.917473958333332,1.2460693368833429,1.7289706273586596,2.723577488616403,4.929228617212796,27.625208333333333,0.7979233011167819,0.7217445558378651,0.7349999999999999,0.011904761904761904,66.00010416666667,38400
0.35,84,high,low,2,0,2.723562502454311e-06,0.00016975046838627443,3.945466607734444e-05,1.2460693368833429,1.7289706273586596,2.723577488616403,4.929228617212796,27.625208333333333,0.39888532559692047,0.16240799695665467,0.06741774291709286,0.02849107665519414,17.457421875,0.497038773159051,0.2807986563862105,0.7349999999999999,0.011904761904761904,66.00010416666667,38400
0.35,84,high,mid,2,1,7.141922415400073e-05,0.00015558641918315868,0.00010137575975639095,1.2460693368833429,1.7289706273586596,2.723577488616403,4.929228617212796,27.625208333333333,0.6403522480639322,0.4174417681927141,0.2768605981724375,0.18664438314531434,20.917473958333332,0.7979233011167819,0.7217445558378651,0.7349999999999999,0.011904761904761904,66.00010416666667,38400
0.35,84,high,high,2,2,0.0002774939783112647,0.00019875946684054692,0.00042856608163327915,1.2460693368833429,1.7289706273586596,2.723577488616403,4.929228617212796,27.625208333333333,1.2460693368833429,1.7289706273586596,2.723577488616403,4.929228617212796,27.625208333333333,1.5526887923208939,2.989339430268997,0.7349999999999999,0.011904761904761904,66.00010416666667,38400
0.35,85,low,low,0,0,5.872548242188566e-05,0.00032511825494560315,3.5453063108541548e-06,0.3989122489276581,0.16243800121376029,0.06744140872404815,0.028507096136130745,17.681145833333332,0.3989122489276581,0.16243800121376029,0.06744140872404815,0.028507096136130745,17.681145833333332,0.15913098234452186,0.02638610423832159,0.7349999999999999,0.011764705882352941,66.7875,38400
0.35,85,low,mid,0,1,0.0001555578366722799,0.00019405411824109563,9.10978727367127e-06,0.3989122489276581,0.16243800121376029,0.06744140872404815,0.028507096136130745,17.681145833333332,0.6402430092842387,0.41730721566564416,0.2767349554512646,0.18653882042319495,21.150520833333335,0.25540077869378713,0.06778655000480684,0.7349999999999999,0.011764705882352941,66.7875,38400
0.35,85,low,high,0,2,-0.00013545313175152067,0.0001669194744569138,3.8509707179997457e-05,0.3989122489276581,0.16243800121376029,0.06744140872404815,0.028507096136130745,17.681145833333332,1.246700494557768,1.7313914690420613,2.7320149621275887,4.9615156466914,27.955833333333334,0.4973240980232628,0.28124376954974856,0.7349999999999999,0.011764705882352941,66.7875,38400
0.35,85,mid,low,1,0,0.0001555578366722799,0.00019405411824109563,9.10978727367127e-06,0.6402430092842387,0.41730721566564416,0.2767349554512646,0.18653882042319495,21.150520833333335,0.3989122489276581,0.16243800121376029,0.06744140872404815,0.028507096136130745,17.681145833333332,0.25540077869378713,0.06778655000480684,0.7349999999999999,0.011764705882352941,66.7875,38400
0.35,85,mid,mid,1,1,0.00025861972385565193,0.00026554461666377234,2.3407659472461284e-05,0.6402430092842387,0.41730721566564416,0.2767349554512646,0.18653882042319495,21.150520833333335,0.6402430092842387,0.41730721566564416,0.2767349554512646,0.18653882042319495,21.150520833333335,0.4099111109373378,0.17414531224661245,0.7349999999999999,0.011764705882352941,66.7875,38400
0.35,85,mid,high,1,2,0.0001251877290723849,0.0001535721439247508,9.89478782475014e-05,0.6402430092842387,0.41730721566564416,0.2767349554512646,0.18653882042319495,21.150520833333335,1.246700494557768,1.7313914690420613,2.7320149621275887,4.9615156466914,27.955833333333334,0.7981912763118141,0.7225221531731919,0.7349999999999999,0.011764705882352941,66.7875,38400
0.35,85,high,low,2,0,-0.00013545313175152067,0.0001669194744569138,3.850970717999745e-05,1.246700494557768,1.7313914690420613,2.7320149621275887,4.9615156466914,27.955833333333334,0.3989122489276581,0.16243800121376029,0.06744140872404815,0.028507096136130745,17.681145833333332,0.4973240980232628,0.28124376954974856,0.7349999999999999,0.011764705882352941,66.7875,38400
0.35,85,high,mid,2,1,0.0001251877290723849,0.0001535721439247508,9.894787824750138e-05,1.246700494557768,1.7313914690420613,2.7320149621275887,4.9615156466914,27.955833333333334,0.6402430092842387,0.41730721566564416,0.2767349554512646,0.18653882042319495,21.150520833333335,0.7981912763118141,0.7225221531731919,0.7349999999999999,0.011764705882352941,66.7875,38400
0.35,85,high,high,2,2,0.000520279325263071,0.00019587925546824507,0.0004183019005347704,1.246700494557768,1.7313914690420613,2.7320149621275887,4.9615156466914,27.955833333333334,1.246700494557768,1.7313914690420613,2.7320149621275887,4.9615156466914,27.955833333333334,1.5542621231305833,2.9977164190716272,0.7349999999999999,0.011764705882352941,66.7875,38400
0.35,86,low,low,0,0,-0.000439999446726654,0.00031779102580726837,3.4613970634546297e-06,0.3988417278106323,0.16238932444948978,0.06741627935598885,0.028495631177342197,17.8771875,0.3988417278106323,0.16238932444948978,0.06741627935598885,0.028495631177342197,17.8771875,0.15907472384297053,0.02637029269516166,0.7349999999999999,0.011627906976744186,67.55484375,38400
0.35,86,low,mid,0,1,8.641476086448481e-05,0.00019040367656336348,8.894181002360635e-06,0.3988417278106323,0.16238932444948978,0.06741627935598885,0.028495631177342197,17.8771875,0.6402938713982599,0.41736277725314064,0.27677968347276705,0.18656999383454032,21.407734375,0.2553759139750408,0.0677752594485004,0.7349999999999999,0.011627906976744186,67.55484375,38400
0.35,86,low,high,0,2,0.0001273144918633473,0.0001659816167187439,3.7598294188061215e-05,0.3988417278106323,0.16238932444948978,0.06741627935598885,0.028495631177342197,17.8771875,1.2471435508319348,1.7324125553092662,2.733367757365595,4.959372736652149,28.269921875,0.497412888641696,0.28132530452448606,0.7349999999999999,0.011627906976744186,67.55484375,38400
0.35,86,mid,low,1,0,8.641476086448481e-05,0.00019040367656336348,8.894181002360635e-06,0.6402938713982599,0.41736277725314064,0.27677968347276705,0.18656999383454032,21.407734375,0.3988417278106323,0.16238932444948978,0.06741627935598885,0.028495631177342197,17.8771875,0.2553759139750408,0.0677752594485004,0.7349999999999999,0.011627906976744186,67.55484375,38400
0.35,86,mid,mid,1,1,6.899274900326148e-05,0.00026016618057017284,2.2853667297949288e-05,0.6402938713982599,0.41736277725314064,0.27677968347276705,0.18656999383454032,21.407734375,0.6402938713982599,0.41736277725314064,0.27677968347276705,0.18656999383454032,21.407734375,0.4099762417501714,0.1741916878364547,0.7349999999999999,0.011627906976744186,67.55484375,38400
0.35,86,mid,high,1,2,0.0002852173786369189,0.00015209080136366755,9.660618067910783e-05,0.6402938713982599,0.41736277725314064,0.27677968347276705,0.18656999383454032,21.407734375,1.2471435508319348,1.7324125553092662,2.733367757365595,4.959372736652149,28.269921875,0.7985383723515521,0.7230445154320855,0.7349999999999999,0.011627906976744186,67.55484375,38400
0.35,86,high,low,2,0,0.0001273144918633473,0.0001659816167187439,3.759829418806122e-05,1.2471435508319348,1.7324125553092662,2.733367757365595,4.959372736652149,28.269921875,0.3988417278106323,0.16238932444948978,0.06741627935598885,0.028495631177342197,17.8771875,0.497412888641696,0.28132530452448606,0.7349999999999999,0.011627906976744186,67.55484375,38400
0.35,86,high,mid,2,1,0.0002852173786369189,0.00015209080136366755,9.660618067910785e-05,1.2471435508319348,1.7324125553092662,2.733367757365595,4.959372736652149,28.269921875,0.6402938713982599,0.41736277725314064,0.27677968347276705,0.18656999383454032,21.407734375,0.7985383723515521,0.7230445154320855,0.7349999999999999,0.011627906976744186,67.55484375,38400
0.35,86,high,high,2,2,0.00052766118368704,0.00019537264931414447,0.00040840208769528136,1.2471435508319348,1.7324125553092662,2.733367757365595,4.959372736652149,28.269921875,1.2471435508319348,1.7324125553092662,2.733367757365595,4.959372736652149,28.269921875,1.555367036381687,3.001253261793181,0.7349999999999999,0.011627906976744186,67.55484375,38400
0.35,87,low,low,0,0,-0.00040794047797476505,0.0003112661999389797,3.3804318472156693e-06,0.39878126806326347,0.1623323778061235,0.06737669516251327,0.028471406571982154,18.074010416666667,0.39878126806326347,0.1623323778061235,0.06737669516251327,0.028471406571982154,18.074010416666667,0.1590264997581444,0.026351800884190018,0.7349999999999999,0.011494252873563218,68.35541666666667,38400
0.35,87,low,mid,0,1,-0.00011770142125529915,0.00018787244221423006,8.686139403974749e-06,0.39878126806326347,0.1623323778061235,0.06737669516251327,0.028471406571982154,18.074010416666667,0.639946452953151,0.41691462414615293,0.27634074390724256,0.18618328345111762,21.656015625,0.25519865800124514,0.06767874227979127,0.7349999999999999,0.011494252873563218,68.35541666666667,38400
0.35,87,low,high,0,2,-0.00011408948523797048,0.00016337939011887897,3.671885787084171e-05,0.39878126806326347,0.1623323778061235,0.06737669516251327,0.028471406571982154,18.074010416666667,1.2464991251769475,1.7299106236062929,2.7253960406865065,4.934157363416183,28.625390625,0.4970805017778117,0.28082050492208344,0.7349999999999999,0.011494252873563218,68.35541666666667,38400
0.35,87,mid,low,1,0,-0.00011770142125529915,0.00018787244221423006,8.686139403974747e-06,0.639946452953151,0.41691462414615293,0.27634074390724256,0.18618328345111762,21.656015625,0.39878126806326347,0.1623323778061235,0.06737669516251327,0.028471406571982154,18.074010416666667,0.25519865800124514,0.06767874227979127,0.7349999999999999,0.011494252873563218,68.35541666666667,38400
0.35,87,mid,mid,1,1,-4.6424073777045774e-05,0.00025441846132990826,2.2319111824404538e-05,0.639946452953151,0.41691462414615293,0.27634074390724256,0.18618328345111762,21.656015625,0.639946452953151,0.41691462414615293,0.27634074390724256,0.18618328345111762,21.656015625,0.4095314626473195,0.17381780382692796,0.7349999999999999,0.011494252873563218,68.35541666666667,38400
0.35,87,mid,high,1,2,0.0002167280678111196,0.00014931027438669643,9.434663580283855e-05,0.639946452953151,0.41691462414615293,0.27634074390724256,0.18618328345111762,21.656015625,1.2464991251769475,1.7299106236062929,2.7253960406865065,4.934157363416183,28.625390625,0.7976926937661933,0.7212250374472546,0.7349999999999999,0.011494252873563218,68.35541666666667,38400
0.35,87,high,low,2,0,-0.00011408948523797048,0.00016337939011887897,3.671885787084171e-05,1.2464991251769475,1.7299106236062929,2.7253960406865065,4.934157363416183,28.625390625,0.39878126806326347,0.1623323778061235,0.06737669516251327,0.028471406571982154,18.074010416666667,0.4970805017778117,0.28082050492208344,0.7349999999999999,0.011494252873563218,68.35541666666667,38400
0.35,87,high,mid,2,1,0.0002167280678111196,0.00014931027438669643,9.434663580283857e-05,1.2464991251769475,1.7299106236062929,2.7253960406865065,4.934157363416183,28.625390625,0.639946452953151,0.41691462414615293,0.27634074390724256,0.18618328345111762,21.656015625,0.7976926937661933,0.7212250374472546,0.7349999999999999,0.011494252873563218,68.35541666666667,38400
0.35,87,high,high,2,2,0.0003376147255978675,0.0001907206973718171,0.0003988495989663109,1.2464991251769475,1.7299106236062929,2.7253960406865065,4.934157363416183,28.625390625,1.2464991251769475,1.7299106236062929,2.7253960406865065,4.934157363416183,28.625390625,1.5537600690668953,2.992590765665913,0.7349999999999999,0.011494252873563218,68.35541666666667,38400
0.35,88,low,low,0,0,0.00019267550900059296,0.00031306197840432344,3.302274530655642e-06,0.3988306723971852,0.16237469019255263,0.06740378824104111,0.02848680724696085,18.312135416666667,0.3988306723971852,0.16237469019255263,0.06740378824104111,0.02848680724696085,18.312135416666667,0.1590659052447909,0.026365540015127448,0.7349999999999999,0.011363636363636364,69.17,38400
0.35,88,low,mid,0,1,0.00013314042487727723,0.00018664252871096186,8.485312693141472e-06,0.3988306723971852,0.16237469019255263,0.06740378824104111,0.02848680724696085,18.312135416666667,0.6402001223667223,0.41725123626736166,0.2766797348563969,0.18649016162459148,21.909479166666667,0.25533144527228013,0.06775104022137243,0.7349999999999999,0.011363636363636364,69.17,38400
0.35,88,low,high,0,2,-2.091217718769411e-05,0.0001620642613555415,3.5869919693145295e-05,0.3988306723971852,0.16237469019255263,0.06740378824104111,0.02848680724696085,18.312135416666667,1.2470722713889058,1.7317323332182066,2.7306566726316928,4.95130851486767,28.948385416666667,0.4973706725259223,0.2811895011027326,0.7349999999999999,0.011363636363636364,69.17,38400
0.35,88,mid,low,1,0,0.00013314042487727723,0.00018664252871096186,8.485312693141473e-06,0.6402001223667223,0.41725123626736166,0.2766797348563969,0.18649016162459148,21.909479166666667,0.3988306723971852,0.16237469019255263,0.06740378824104111,0.02848680724696085,18.312135416666667,0.25533144527228013,0.06775104022137243,0.7349999999999999,0.011363636363636364,69.17,38400
0.35,88,mid,mid,1,1,-0.0003287395525736408,0.0002496409040155634,2.180309433690867e-05,0.6402001223667223,0.41725123626736166,0.2766797348563969,0.18649016162459148,21.909479166666667,0.6402001223667223,0.41725123626736166,0.2766797348563969,0.18649016162459148,21.909479166666667,0.4098561966783662,0.17409859416664167,0.7349999999999999,0.011363636363636364,69.17,38400
0.35,88,mid,high,1,2,0.00014677773605977702,0.00014805756315953726,9.21654453394277e-05,0.6402001223667223,0.41725123626736166,0.2766797348563969,0.18649016162459148,21.909479166666667,1.2470722713889058,1.7317323332182066,2.7306566726316928,4.95130851486767,28.948385416666667,0.7983758207433238,0.7225674569194594,0.7349999999999999,0.011363636363636364,69.17,38400
0.35,88,high,low,2,0,-2.091217718769411e-05,0.0001620642613555415,3.5869919693145295e-05,1.2470722713889058,1.7317323332182066,2.7306566726316928,4.95130851486767,28.948385416666667,0.3988306723971852,0.16237469019255263,0.06740378824104111,0.02848680724696085,18.312135416666667,0.4973706725259223,0.2811895011027326,0.7349999999999999,0.011363636363636364,69.17,38400
0.35,88,high,mid,2,1,0.00014677773605977702,0.00014805756315953726,9.216544533942771e-05,1.2470722713889058,1.7317323332182066,2.7306566726316928,4.95130851486767,28.948385416666667,0.6402001223667223,0.41725123626736166,0.2766797348563969,0.18649016162459148,21.909479166666667,0.7983758207433238,0.7225674569194594,0.7349999999999999,0.011363636363636364,69.17,38400
0.35,88,high,high,2,2,0.0005619147865756744,0.00018875935659493418,0.00038962837525286366,1.2470722713889058,1.7317323332182066,2.7306566726316928,4.95130851486767,28.948385416666667,1.2470722713889058,1.7317323332182066,2.7306566726316928,4.95130851486767,28.948385416666667,1.5551892500670845,2.998896873913374,0.7349999999999999,0.011363636363636364,69.17,38400
0.35,89,low,low,0,0,-0.00027470594511857274,0.0003056409261155424,3.2267967606492692e-06,0.39894719674993906,0.16246158267146663,0.0674532194598737,0.028512273378954685,18.494947916666668,0.39894719674993906,0.16246158267146663,0.0674532194598737,0.028512273378954685,18.494947916666668,0.1591588657946346,0.026393765844117786,0.7349999999999999,0.011235955056179775,69.929375,38400
0.35,89,low,mid,0,1,7.792274440791916e-06,0.0001831624546805051,8.291371070465866e-06,0.39894719674993906,0.16246158267146663,0.0674532194598737,0.028512273378954685,18.494947916666668,0.6401083697834781,0.4171403095828368,0.2765784157861035,0.18640717820334454,22.176614583333333,0.25536943974129195,0.06776927489089322,0.7349999999999999,0.011235955056179775,69.929375,38400
0.35,89,low,high,0,2,1.0968173114516792e-05,0.00015897843610469616,3.5050085597061026e-05,0.39894719674993906,0.16246158267146663,0.0674532194598737,0.028512273378954685,18.494947916666668,1.24741443964492,1.7331516864290393,2.7354793404944204,4.9672779646527765,29.2578125,0.4976524938817369,0.28157056598698316,0.7349999999999999,0.011235955056179775,69.929375,38400
0.35,89,mid,low,1,0,7.792274440791916e-06,0.0001831624546805051,8.291371070465866e-06,0.6401083697834781,0.4171403095828368,0.2765784157861035,0.18640717820334454,22.176614583333333,0.39894719674993906,0.16246158267146663,0.0674532194598737,0.028512273378954685,18.494947916666668,0.25536943974129195,0.06776927489089322,0.7349999999999999,0.011235955056179775,69.929375,38400
0.35,89,mid,mid,1,1,9.683522261463943e-06,0.0002504849980879288,2.13047674694776e-05,0.6401083697834781,0.4171403095828368,0.2765784157861035,0.18640717820334454,22.176614583333333,0.6401083697834781,0.4171403095828368,0.2765784157861035,0.18640717820334454,22.176614583333333,0.4097387250668619,0.17400603787886496,0.7349999999999999,0.011235955056179775,69.929375,38400
0.35,89,mid,high,1,2,0.0002454482035516401,0.00014524033312295184,9.005902800770232e-05,0.6401083697834781,0.4171403095828368,0.2765784157861035,0.18640717820334454,22.176614583333333,1.24741443964492,1.7331516864290393,2.7354793404944204,4.9672779646527765,29.2578125,0.7984804234054805,0.7229674310310251,0.7349999999999999,0.011235955056179775,69.929375,38400
0.35,89,high,low,2,0,1.0968173114516792e-05,0.00015897843610469616,3.505008559706105e-05,1.24741443964492,1.7331516864290393,2.7354793404944204,4.9672779646527765,29.2578125,0.39894719674993906,0.16246158267146663,0.0674532194598737,0.028512273378954685,18.494947916666668,0.4976524938817369,0.28157056598698316,0.7349999999999999,0.011235955056179775,69.929375,38400
0.35,89,high,mid,2,1,0.0002454482035516401,0.00014524033312295184,9.005902800770233e-05,1.24741443964492,1.7331516864290393,2.7354793404944204,4.9672779646527765,29.2578125,0.6401083697834781,0.4171403095828368,0.2765784157861035,0.18640717820334454,22.176614583333333,0.7984804234054805,0.7229674310310251,0.7349999999999999,0.011235955056179775,69.929375,38400
0.35,89,high,high,2,2,0.00011900101330645924,0.00018545882002229502,0.00038072327497923477,1.24741443964492,1.7331516864290393,2.7354793404944204,4.9672779646527765,29.2578125,1.24741443964492,1.7331516864290393,2.7354793404944204,4.9672779646527765,29.2578125,1.5560427842346498,3.003814768171823,0.7349999999999999,0.011235955056179775,69.929375,38400
0.35,90,low,low,0,0,-0.0006877970096872625,0.00030210315766504754,3.1538774351269414e-06,0.39898194049895847,0.16249234660668876,0.06747352944449567,0.02852414333212116,18.708177083333332,0.39898194049895847,0.16249234660668876,0.06747352944449567,0.02852414333212116,18.708177083333332,0.15918658884431444,0.026403762705748277,0.7349999999999999,0.011111111111111112,70.70763020833333,38400
0.35,90,low,mid,0,1,-4.4907514340261586e-05,0.00018164951436066767,8.104003367685382e-06,0.39898194049895847,0.16249234660668876,0.06747352944449567,0.02852414333212116,18.708177083333332,0.6402218244556583,0.41728130575483047,0.27671005718795244,0.18651661592796076,22.402578125,0.2554369458711021,0.06780501856720558,0.7349999999999999,0.011111111111111112,70.70763020833333,38400
0.35,90,low,high,0,2,-6.449672415200901e-05,0.00015786212413781785,3.425804027549894e-05,0.39898194049895847,0.16249234660668876,0.06747352944449567,0.02852414333212116,18.708177083333332,1.2469604264392955,1.7320473255287834,2.733034735221465,4.960366106994527,29.596875,0.4975146906661589,0.28144443435901134,0.7349999999999999,0.011111111111111112,70.70763020833333,38400
0.35,90,mid,low,1,0,-4.4907514340261586e-05,0.00018164951436066767,8.104003367685382e-06,0.6402218244556583,0.41728130575483047,0.27671005718795244,0.18651661592796076,22.402578125,0.39898194049895847,0.16249234660668876,0.06747352944449567,0.02852414333212116,18.708177083333332,0.2554369458711021,0.06780501856720558,0.7349999999999999,0.011111111111111112,70.70763020833333,38400
0.35,90,mid,mid,1,1,0.00016479732520272944,0.00024807540306269926,2.0823331724260213e-05,0.6402218244556583,0.41728130575483047,0.27671005718795244,0.18651661592796076,22.402578125,0.6402218244556583,0.41728130575483047,0.27671005718795244,0.18651661592796076,22.402578125,0.4098839845093318,0.17412368813245632,0.7349999999999999,0.011111111111111112,70.70763020833333,38400
0.35,90,mid,high,1,2,5.727494129097037e-05,0.00014622263634367046,8.802400481645704e-05,0.6402218244556583,0.41728130575483047,0.27671005718795244,0.18651661592796076,22.402578125,1.2469604264392955,1.7320473255287834,2.733034735221465,4.960366106994527,29.596875,0.7983312792389715,0.7227509696258126,0.7349999999999999,0.011111111111111112,70.70763020833333,38400
0.35,90,high,low,2,0,-6.449672415200901e-05,0.00015786212413781785,3.4258040275498936e-05,1.2469604264392955,1.7320473255287834,2.733034735221465,4.960366106994527,29.596875,0.39898194049895847,0.16249234660668876,0.06747352944449567,0.02852414333212116,18.708177083333332,0.4975146906661589,0.28144443435901134,0.7349999999999999,0.011111111111111112,70.70763020833333,38400
0.35,90,high,mid,2,1,5.727494129097037e-05,0.00014622263634367046,8.802400481645708e-05,1.2469604264392955,1.7320473255287834,2.733034735221465,4.960366106994527,29.596875,0.6402218244556583,0.41728130575483047,0.27671005718795244,0.18651661592796076,22.402578125,0.7983312792389715,0.7227509696258126,0.7349999999999999,0.011111111111111112,70.70763020833333,38400
0.35,90,high,high,2,2,0.0006082863145211459,0.00018504165753605793,0.00037212001189539573,1.2469604264392955,1.7320473255287834,2.733034735221465,4.960366106994527,29.596875,1.2469604264392955,1.7320473255287834,2.733034735221465,4.960366106994527,29.596875,1.5549103051056696,2.999987937871411,0.7349999999999999,0.011111111111111112,70.70763020833333,38400
0.35,91,low,low,0,0,0.0001529450812713113,0.0003022867758390427,3.083402217011446e-06,0.39892392180276154,0.16244113798195223,0.06743954439712366,0.02850403584917809,18.903958333333332,0.39892392180276154,0.16244113798195223,0.06743954439712366,0.02850403584917809,18.903958333333332,0.1591402953864958,0.026387123308871642,0.7349999999999999,0.01098901098901099,71.480703125,38400
