N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
51,high,mid,2,1,0.001018411847951047,0.0002795692455902794,0.0007940633047539545,1.0961725362102892,1.281512669410093,1.620682460939139,2.2478552619462553,8.2909125,0.6312296544475701,0.405696214505228,0.2653966929948661,0.17659416226009583,11.970225,0.6919366112469374,0.5199048388201645,0.375,0.0196078431372549,33.502775,79988
51,high,high,2,2,0.0034236971912171626,0.0006002986365129849,0.0025747819813437337,1.0961725362102892,1.281512669410093,1.620682460939139,2.2478552619462553,8.2909125,1.0961725362102892,1.281512669410093,1.620682460939139,2.2478552619462553,8.2909125,1.201594229141698,1.642274721858582,0.375,0.0196078431372549,33.502775,79873
52,low,low,0,0,-8.142923839384722e-06,0.0003035053770371396,3.61522089557741e-05,0.3950046839319158,0.15931567978434483,0.06554659779161501,0.027472514866879533,13.490075,0.3950046839319158,0.15931567978434483,0.06554659779161501,0.027472514866879533,13.490075,0.1560287003281527,0.0253814858251479,0.375,0.019230769230769232,34.1620625,79999
52,low,mid,0,1,-0.0002368626920689958,0.00020669255499098103,9.219366563970861e-05,0.3950046839319158,0.15931567978434483,0.06554659779161501,0.027472514866879533,13.490075,0.6313852654067684,0.40589122159384716,0.265581239549498,0.17675040991536342,12.2058,0.24940013720126933,0.06466483588672191,0.375,0.019230769230769232,34.1620625,80000
52,low,high,0,2,0.0004247839859889047,0.00025657343166336836,0.00029917553127548584,0.3950046839319158,0.15931567978434483,0.06554659779161501,0.027472514866879533,13.490075,1.0961201892824597,1.2815111399287387,1.6209269879922752,2.2486592105554672,8.4661875,0.4329726089189097,0.20416481840895764,0.375,0.019230769230769232,34.1620625,79992
52,mid,low,1,0,-0.0002368626920689958,0.00020669255499098103,9.219366563970863e-05,0.6313852654067684,0.40589122159384716,0.265581239549498,0.17675040991536342,12.2058,0.3950046839319158,0.15931567978434483,0.06554659779161501,0.027472514866879533,13.490075,0.24940013720126933,0.06466483588672191,0.375,0.019230769230769232,34.1620625,80000
52,mid,mid,1,1,0.00042805032707793084,0.0003468340843628334,0.0002350825968888575,0.6313852654067684,0.40589122159384716,0.265581239549498,0.17675040991536342,12.2058,0.6313852654067684,0.40589122159384716,0.265581239549498,0.17675040991536342,12.2058,0.3986473533727754,0.16474768376694554,0.375,0.019230769230769232,34.1620625,79999
52,mid,high,1,2,0.001117586269703881,0.00027086080913049675,0.0007626422399283408,0.6313852654067684,0.40589122159384716,0.265581239549498,0.17675040991536342,12.2058,1.0961201892824597,1.2815111399287387,1.6209269879922752,2.2486592105554672,8.4661875,0.692074136627823,0.5201541220717993,0.375,0.019230769230769232,34.1620625,79992
52,high,low,2,0,0.0004247839859889047,0.00025657343166336836,0.0002991755312754859,1.0961201892824597,1.2815111399287387,1.6209269879922752,2.2486592105554672,8.4661875,0.3950046839319158,0.15931567978434483,0.06554659779161501,0.027472514866879533,13.490075,0.4329726089189097,0.20416481840895764,0.375,0.019230769230769232,34.1620625,79992
52,high,mid,2,1,0.001117586269703881,0.00027086080913049675,0.0007626422399283408,1.0961201892824597,1.2815111399287387,1.6209269879922752,2.2486592105554672,8.4661875,0.6313852654067684,0.40589122159384716,0.265581239549498,0.17675040991536342,12.2058,0.692074136627823,0.5201541220717993,0.375,0.019230769230769232,34.1620625,79992
52,high,high,2,2,0.0033801209032870024,0.0005832842859030646,0.002472991894602431,1.0961201892824597,1.2815111399287387,1.6209269879922752,2.2486592105554672,8.4661875,1.0961201892824597,1.2815111399287387,1.6209269879922752,2.2486592105554672,8.4661875,1.2014794693526152,1.6422708017614551,0.375,0.019230769230769232,34.1620625,79919
53,low,low,0,0,0.0003061797509379709,0.00029620197805314336,3.474843408270464e-05,0.39504736286578684,0.1593557388603404,0.06557445759769769,0.027489637940137517,13.7711125,0.39504736286578684,0.1593557388603404,0.06557445759769769,0.027489637940137517,13.7711125,0.15606241890721267,0.025394251507725004,0.375,0.018867924528301886,34.83795,79999
53,low,mid,0,1,-5.0075163504383234e-05,0.00020211277944188856,8.861406214986707e-05,0.39504736286578684,0.1593557388603404,0.06557445759769769,0.027489637940137517,13.7711125,0.6314284112607705,0.4059457318222497,0.26563386137537653,0.1767963860196105,12.4335,0.24944412870710092,0.0646897820317362,0.375,0.018867924528301886,34.83795,80000
53,low,high,0,2,0.0002806003297607089,0.0002511993058798125,0.0002875614721850652,0.39504736286578684,0.1593557388603404,0.06557445759769769,0.027489637940137517,13.7711125,1.0963990211972725,1.2820585799876738,1.6216400742541313,2.248790674966225,8.6333375,0.43312954197261244,0.20430339227617458,0.375,0.018867924528301886,34.83795,79994
53,mid,low,1,0,-5.0075163504383234e-05,0.00020211277944188856,8.861406214986708e-05,0.6314284112607705,0.4059457318222497,0.26563386137537653,0.1767963860196105,12.4335,0.39504736286578684,0.1593557388603404,0.06557445759769769,0.027489637940137517,13.7711125,0.24944412870710092,0.0646897820317362,0.375,0.018867924528301886,34.83795,80000
53,mid,mid,1,1,0.00015792237603323483,0.00033641646969938217,0.0002259565960382755,0.6314284112607705,0.4059457318222497,0.26563386137537653,0.1767963860196105,12.4335,0.6314284112607705,0.4059457318222497,0.26563386137537653,0.1767963860196105,12.4335,0.3987018385473008,0.16479193718470186,0.375,0.018867924528301886,34.83795,79999
53,mid,high,1,2,0.0007900582264951028,0.0002658797293696874,0.0007330494952150946,0.6314284112607705,0.4059457318222497,0.26563386137537653,0.1767963860196105,12.4335,1.0963990211972725,1.2820585799876738,1.6216400742541313,2.248790674966225,8.6333375,0.6922974920624576,0.5204462084920904,0.375,0.018867924528301886,34.83795,79994
53,high,low,2,0,0.0002806003297607089,0.0002511993058798125,0.0002875614721850652,1.0963990211972725,1.2820585799876738,1.6216400742541313,2.248790674966225,8.6333375,0.39504736286578684,0.1593557388603404,0.06557445759769769,0.027489637940137517,13.7711125,0.43312954197261244,0.20430339227617458,0.375,0.018867924528301886,34.83795,79994
53,high,mid,2,1,0.0007900582264951028,0.0002658797293696874,0.0007330494952150947,1.0963990211972725,1.2820585799876738,1.6216400742541313,2.248790674966225,8.6333375,0.6314284112607705,0.4059457318222497,0.26563386137537653,0.1767963860196105,12.4335,0.6922974920624576,0.5204462084920904,0.375,0.018867924528301886,34.83795,79994
